file,accepted_tokens,total_tokens,acceptance rate,performance.rouge1,performance.rouge2,performance.rougeL,performance.rougeLsum,num_tokens_per_sec,total_time,num_tokens
./.logs/cnndm/gemma-3-4b-it_auto_0.0_DRAFT_LEN5_264_NUM_EXMPLS5_TEMP0.2_DO_SAMPLeFalse.log,0,0,0.0,0.2878697767778735,0.10026563500051153,0.1697301496232238,0.23155579047730562,79.14556844801496,3.696175718307495,128.0
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.35_DRAFT_LEN8_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,20027,25095,0.7980156200191265,0.29416896877190235,0.11317841638223028,0.18762910255117288,0.24836971709505834,30.019316244591465,4.525725431442261,130.54
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-3B-Instruct_static_en_0.45_DRAFT_LEN3_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,17355,19793,0.8767808426795999,0.3061845013812403,0.1142450945911402,0.19185200888505385,0.25603100899092646,20.896562907994852,6.33499178647995,128.67
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.5_DRAFT_LEN8_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,20406,23954,0.8518472135253601,0.2934606201951024,0.11518788597430255,0.1908054331828597,0.24993340643101822,35.30352438497238,3.8764934849739077,130.49
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.05_DRAFT_LEN5_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,18021,24328,0.7407209503062189,0.2834897815746631,0.10635268892162927,0.18190452170896948,0.24025945762046905,27.593001000330116,4.891357015371323,129.235
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.25_DRAFT_LEN4_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,17949,22080,0.812870793895204,0.2945730490579167,0.11309456440697493,0.19140407067211973,0.24941822814857212,29.96661088947203,4.496446409225464,128.94
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.45_DRAFT_LEN12_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,21019,25587,0.8214397373768955,0.29282189637745415,0.1129791403766052,0.18971298315570406,0.25038918668801574,32.103837078608514,4.288044508695602,131.985
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.25_DRAFT_LEN11_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,20297,26723,0.7595045651848525,0.29150871538013756,0.1111584007544716,0.18978252802610496,0.24712907944291768,33.84860222324339,4.083721497058868,131.275
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_sd_0.0_DRAFT_LEN8_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,18794,27389,0.686162833150785,0.28350804931092055,0.10310504274281489,0.18089442788201754,0.2414155953728277,28.31215702325825,4.871449648141861,130.235
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-1B-Instruct_static_0.0.log,0,0,0.0,,,,,,,
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-3B-Instruct_static_en_0.25_DRAFT_LEN5_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,18697,22843,0.8184643670110313,0.3083636420910603,0.11582586611957213,0.1913478855600027,0.25832214582089624,21.589239589991024,6.226518075466156,129.225
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.35_DRAFT_LEN3_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,17189,20230,0.8496366961593594,0.29407323420230613,0.11177518032812495,0.18611617281727924,0.24713543541048022,30.463488159797226,4.3938406825065615,128.745
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_sd_0.0_DRAFT_LEN13_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,19514,29936,0.6518355212613154,0.2838315507956714,0.10198720137973738,0.18133943713058803,0.24199806908238913,26.149528998716132,5.293308646678924,131.485
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-1B-Instruct_static_en_0.9_DRAFT_LEN5_264.log,19945,20659,0.9653920619554696,0.28161133650126474,0.10285016488825086,0.1793722807295942,0.23852614848981782,31.89939758771061,4.156559302806854,129.605
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-3B-Instruct_static_en_0.2_DRAFT_LEN5_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,18650,23243,0.8023575976596111,0.3058079808434676,0.11366482659179067,0.19176981725844716,0.25794265100029645,20.805959230264833,6.485832611322403,129.485
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.45_DRAFT_LEN4_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,18386,21246,0.8653456958629454,0.29620296598740226,0.11357035730629547,0.19208374993113794,0.252407779445572,36.81959717223269,3.6201309967041015,129.075
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-1B-Instruct_static_0.5.log,0,0,0.0,,,,,,,
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-1B-Instruct_TEMP0.7_reinforce_AdamW_reg_scale10_target0.3_5e-4_96.log,0,0,0.0,,,,,,,
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.2_DRAFT_LEN7_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,19280,25120,0.7674853708053023,0.28817017587878246,0.10685180776865497,0.18642648377594306,0.24327090036477733,33.247598611871446,4.112673578262329,129.935
./.logs/cnndm/gemma-3-1b-it_auto_0.0_DRAFT_LEN5_264_NUM_EXMPLS500_TEMP0.2_DO_SAMPLeTrue.log,0,0,0.0,0.231262015741552,0.07453929379468678,0.1493670501130039,0.19795787293334693,145.7951184799792,2.076204092979431,127.764
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.15_DRAFT_LEN14_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,19982,28517,0.7006802721088435,0.28708693393482254,0.10700277527210325,0.18384248838911382,0.24251008953943765,28.945485396075448,4.772225964069366,131.14
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.0_DRAFT_LEN15_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,0,287,0.0,0.0,0.0,0.0,0.0,10.039473451802603,0.11111363410949707,1.0
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.05_DRAFT_LEN8_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,19069,26811,0.7112113978815455,0.28667588260961496,0.10807439093124166,0.18272155636177673,0.24229065607336647,29.31914193560785,4.700977948904037,130.38
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-3B-Instruct_static_en_0.05_DRAFT_LEN4_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,17826,22620,0.7880288227752973,0.30695900138955917,0.11326291484506007,0.19292866338060954,0.26126626916755313,20.78372511753012,6.479422924518585,128.92
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-1B-Instruct_sd_0.0_DRAFT_LEN10_264.log,18585,29907,0.6214056439748562,0.30097567539834646,0.11134198951913588,0.18891590947567877,0.25733093427392517,26.022919394859215,5.350657435655594,130.465
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-3B-Instruct_static_en_0.0_DRAFT_LEN3_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,0,283,0.0,0.0,0.0,0.0,0.0,5.881524704682031,0.17898430347442626,1.0
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.3_DRAFT_LEN11_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,20453,26643,0.7676399939948957,0.2946407654386983,0.11201054563684368,0.18870801568398865,0.24858657838663414,31.363095803885436,4.433384327888489,131.545
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.1_DRAFT_LEN7_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,18940,25773,0.7348490727089315,0.28731307124050354,0.1074699221691838,0.1854987949317309,0.24405485544457295,29.440340997067064,4.6519882833957675,130.06
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.1_DRAFT_LEN3_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,16626,21084,0.7885226464311121,0.28343245062930067,0.1046228774458191,0.18299373705099764,0.23996519354151563,30.038439394392398,4.485091140270233,128.645
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.15_DRAFT_LEN8_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,19280,25996,0.7416240335423319,0.2861699563861444,0.10586512848239898,0.18462098830938575,0.24237193255365092,29.90125000735826,4.580237159729004,130.07
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-3B-Instruct_static_en_0.1_DRAFT_LEN3_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,16856,20886,0.8070091444439125,0.3069452928020756,0.11309891362437949,0.1921057552522355,0.2591409218923287,19.09808427589128,6.940833550691605,128.595
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.15_DRAFT_LEN5_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,18262,23679,0.7711993243243244,0.28742370736652817,0.1069911910059091,0.18655135029810962,0.24280219205442963,29.055689563945272,4.648391678333282,129.45
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_sd_0.0_DRAFT_LEN12_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,19306,29514,0.6541080806369642,0.2858164742738858,0.10426736738877904,0.18232372113182527,0.24306180205222827,26.573944668391615,5.19867401599884,130.955
./.logs/cnndm/gemma-3-1b-it_auto_0.0_DRAFT_LEN5_264_NUM_EXMPLS5_TEMP0.2_DO_SAMPLeFalse.log,0,0,0.0,0.2425101028066879,0.06831701631701631,0.14688857433647556,0.2029920507020762,173.66028755977663,2.568472480773926,128.0
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.0_DRAFT_LEN13_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,0,285,0.0,0.0,0.0,0.0,0.0,10.267164372179405,0.10746345639228821,1.0
./.logs/cnndm/Llama-3.1-8B-Instruct_Llama-3.2-1B-Instruct_TEMP0.7_reinforce_AdamW_reg_scale10_target0.3_5e-4_64.log,0,0,0.0,,,,,,,
./.logs/cnndm/Llama-3.2-3B-Instruct_Llama-3.2-1B-Instruct_static_en_0.5_DRAFT_LEN10_264_NUM_EXMPLS200_TEMP0.2_DO_SAMPLeFalse.log,20792,24564,0.8464074903317729,0.2906060435841029,0.11369058214869907,0.19035856429582304,0.2480353557542574,33.970937147466174,4.034004917144776,130.745
